"place_code","place_name","state","households","total_vouchers","vouchers_per_1000","desert"
"2679000","MI Taylor city, Michigan","MI",25256,1291,51.1165663604688,"Adequate supply"
"2680700","MI Troy city, Michigan","MI",33369,705,21.127393688753,"Moderate desert"
"2682960","MI Walker city, Michigan","MI",10329,202,19.5565882466841,"Moderate desert"
"2684000","MI Warren city, Michigan","MI",54076,1314,24.2991345513721,"Moderate desert"
"2684800","MI Waverly CDP, Michigan","MI",11368,351,30.8761435608726,"Low availability"
"2686000","MI Westland city, Michigan","MI",35643,1414,39.6711836826305,"Low availability"
"2688900","MI Wyandotte city, Michigan","MI",10718,154,14.3683523045344,"Moderate desert"
"2688940","MI Wyoming city, Michigan","MI",28906,1109,38.3657372171867,"Low availability"
"2701486","MN Andover city, Minnesota","MN",11087,52,4.6901776855777,"Severe desert"
"2701900","MN Apple Valley city, Minnesota","MN",21471,467,21.7502678030832,"Moderate desert"
"2702908","MN Austin city, Minnesota","MN",10075,297,29.4789081885856,"Low availability"
"2706382","MN Blaine city, Minnesota","MN",25092,342,13.6298421807747,"Moderate desert"
"2706616","MN Bloomington city, Minnesota","MN",37724,1126,29.8483723889301,"Low availability"
"2707948","MN Brooklyn Center city, Minnesota","MN",11306,514,45.4625862373961,"Low availability"
"2707966","MN Brooklyn Park city, Minnesota","MN",29265,905,30.9243123184692,"Low availability"
"2708794","MN Burnsville city, Minnesota","MN",25853,792,30.6347425830658,"Low availability"
"2710972","MN Chaska city, Minnesota","MN",10682,367,34.3568620108594,"Low availability"
"2713114","MN Coon Rapids city, Minnesota","MN",24810,746,30.068520757759,"Low availability"
"2713456","MN Cottage Grove city, Minnesota","MN",13878,75,5.40423692174665,"Severe desert"
"2717000","MN Duluth city, Minnesota","MN",37150,3179,85.5720053835801,"Adequate supply"
"2717288","MN Eagan city, Minnesota","MN",27852,465,16.6953899181387,"Moderate desert"
"2718116","MN Eden Prairie city, Minnesota","MN",25439,713,28.0278312826762,"Low availability"
"2718188","MN Edina city, Minnesota","MN",22805,688,30.168822626617,"Low availability"
"2722814","MN Fridley city, Minnesota","MN",11923,328,27.5098549022897,"Low availability"
"2731076","MN Inver Grove Heights city, Minnesota","MN",14598,292,20.0027401013838,"Moderate desert"
"2735180","MN Lakeville city, Minnesota","MN",24959,243,9.73596698585681,"Severe desert"
"2739878","MN Mankato city, Minnesota","MN",17655,1020,57.7740016992353,"Adequate supply"
"2740166","MN Maple Grove city, Minnesota","MN",27726,373,13.4530765346606,"Moderate desert"
"2740382","MN Maplewood city, Minnesota","MN",15477,679,43.8715513342379,"Low availability"
"2743000","MN Minneapolis city, Minnesota","MN",188944,11711,61.9813278008299,"Adequate supply"
"2743252","MN Minnetonka city, Minnesota","MN",23348,599,25.6553023813603,"Low availability"
"2743864","MN Moorhead city, Minnesota","MN",17977,1068,59.4092451465762,"Adequate supply"
"2747680","MN Oakdale city, Minnesota","MN",11513,308,26.7523668896031,"Low availability"
"2749300","MN Owatonna city, Minnesota","MN",10893,379,34.7929863214909,"Low availability"
"2751730","MN Plymouth city, Minnesota","MN",32425,377,11.6268311488049,"Moderate desert"
"2752594","MN Prior Lake city, Minnesota","MN",10118,136,13.4413915793635,"Moderate desert"
"2753026","MN Ramsey city, Minnesota","MN",10164,59,5.80480125934671,"Severe desert"
"2754214","MN Richfield city, Minnesota","MN",16221,439,27.063682880217,"Low availability"
"2754880","MN Rochester city, Minnesota","MN",50658,1663,32.8279837340598,"Low availability"
"2755852","MN Roseville city, Minnesota","MN",15586,749,48.0559476453227,"Low availability"
"2756896","MN St. Cloud city, Minnesota","MN",27748,1335,48.1115756090529,"Low availability"
"2757220","MN St. Louis Park city, Minnesota","MN",24126,716,29.6775263201525,"Low availability"
"2758000","MN St. Paul city, Minnesota","MN",123067,12182,98.9867308051712,"Adequate supply"
"2758738","MN Savage city, Minnesota","MN",11910,146,12.2586062132662,"Moderate desert"
"2759350","MN Shakopee city, Minnesota","MN",16094,373,23.1763390083261,"Moderate desert"
"2759998","MN Shoreview city, Minnesota","MN",11323,102,9.00821337101475,"Severe desert"
"2769970","MN White Bear Lake city, Minnesota","MN",10438,240,22.9929105192566,"Moderate desert"
"2771032","MN Winona city, Minnesota","MN",10959,434,39.602153481157,"Low availability"
"2771428","MN Woodbury city, Minnesota","MN",28546,96,3.36299306382681,"Severe desert"
"2806220","MS Biloxi city, Mississippi","MS",19694,2450,124.403371585254,"Adequate supply"
"2814420","MS Clinton city, Mississippi","MS",10212,214,20.9557383470427,"Moderate desert"
"2829180","MS Greenville city, Mississippi","MS",11390,1039,91.2203687445127,"Adequate supply"
"2829700","MS Gulfport city, Mississippi","MS",28420,2280,80.2251935256861,"Adequate supply"
"2831020","MS Hattiesburg city, Mississippi","MS",20225,1588,78.5166872682324,"Adequate supply"
"2836000","MS Jackson city, Mississippi","MS",61956,7350,118.632577958551,"Adequate supply"
"2846640","MS Meridian city, Mississippi","MS",14978,1759,117.438910401923,"Adequate supply"
"2854040","MS Olive Branch city, Mississippi","MS",17035,111,6.51599647783974,"Severe desert"
"2855760","MS Pearl city, Mississippi","MS",11501,346,30.0843404921311,"Low availability"
"2862520","MS Ridgeland city, Mississippi","MS",10628,86,8.09183289424162,"Severe desert"
"2869280","MS Southaven city, Mississippi","MS",20591,438,21.271429265213,"Moderate desert"
"2870240","MS Starkville city, Mississippi","MS",11795,611,51.801610852056,"Adequate supply"
"2874840","MS Tupelo city, Mississippi","MS",15327,1239,80.837737326287,"Adequate supply"
"2903160","MO Ballwin city, Missouri","MO",11938,5,0.418830624895292,"Severe desert"
"2906652","MO Blue Springs city, Missouri","MO",22459,472,21.0160737343604,"Moderate desert"
"2911242","MO Cape Girardeau city, Missouri","MO",16521,1162,70.3347255008777,"Adequate supply"
"2913600","MO Chesterfield city, Missouri","MO",20704,6,0.289799072642968,"Severe desert"
"2915670","MO Columbia city, Missouri","MO",51381,1865,36.2974640431288,"Low availability"
"2924778","MO Florissant city, Missouri","MO",21193,950,44.8261218326806,"Low availability"
"2927190","MO Gladstone city, Missouri","MO",11796,210,17.8026449643947,"Moderate desert"
"2928324","MO Grandview city, Missouri","MO",11225,890,79.2873051224944,"Adequate supply"
"2931276","MO Hazelwood city, Missouri","MO",11380,542,47.6274165202109,"Low availability"
"2935000","MO Independence city, Missouri","MO",50925,2253,44.2415316642121,"Low availability"
"2937000","MO Jefferson City city, Missouri","MO",17158,868,50.5886466954191,"Adequate supply"
"2937592","MO Joplin city, Missouri","MO",22153,1012,45.682300365639,"Low availability"
"2938000","MO Kansas City city, Missouri","MO",219486,13280,60.5049980408773,"Adequate supply"
"2939044","MO Kirkwood city, Missouri","MO",12110,130,10.7349298100743,"Moderate desert"
"2941348","MO Lee's Summit city, Missouri","MO",39531,616,15.5827072424173,"Moderate desert"
"2942032","MO Liberty city, Missouri","MO",11240,298,26.5124555160142,"Low availability"
"2946586","MO Maryland Heights city, Missouri","MO",12702,21,1.65328294756731,"Severe desert"
"2947180","MO Mehlville CDP, Missouri","MO",13287,321,24.1589523594491,"Moderate desert"
"2953876","MO Oakville CDP, Missouri","MO",13899,13,0.935319087704151,"Severe desert"
"2954074","MO O'Fallon city, Missouri","MO",34749,437,12.5759014647904,"Moderate desert"
"2960788","MO Raytown city, Missouri","MO",12651,608,48.0594419413485,"Low availability"
"2964082","MO St. Charles city, Missouri","MO",30186,496,16.4314582919234,"Moderate desert"
"2964550","MO St. Joseph city, Missouri","MO",28666,1777,61.9898137165981,"Adequate supply"
"2965000","MO St. Louis city, Missouri","MO",144450,9770,67.6358601592246,"Adequate supply"
"2965126","MO St. Peters city, Missouri","MO",24009,103,4.29005789495606,"Severe desert"
"2970000","MO Springfield city, Missouri","MO",79439,2075,26.120671206838,"Low availability"
"2975220","MO University City city, Missouri","MO",16268,597,36.6978116547824,"Low availability"
"2978442","MO Wentzville city, Missouri","MO",15616,465,29.7771516393443,"Low availability"
"2979820","MO Wildwood city, Missouri","MO",12966,1,0.0771247879068333,"Severe desert"
"3006550","MT Billings city, Montana","MT",50340,2075,41.2197059992054,"Low availability"
"3008950","MT Bozeman city, Montana","MT",23131,556,24.0370066145,"Moderate desert"
"3011397","MT Butte-Silver Bow (balance), Montana","MT",15048,1019,67.7166400850611,"Adequate supply"
"3032800","MT Great Falls city, Montana","MT",26010,1612,61.9761630142253,"Adequate supply"
"3035600","MT Helena city, Montana","MT",15471,769,49.705901363842,"Low availability"
"3040075","MT Kalispell city, Montana","MT",11108,484,43.5722002160605,"Low availability"
"3050200","MT Missoula city, Montana","MT",33958,1791,52.7416220036516,"Adequate supply"
"3103950","NE Bellevue city, Nebraska","NE",25080,536,21.3716108452951,"Moderate desert"
"3117670","NE Fremont city, Nebraska","NE",10936,250,22.8602779809802,"Moderate desert"
"3119595","NE Grand Island city, Nebraska","NE",20620,829,40.2036857419981,"Low availability"
"3121415","NE Hastings city, Nebraska","NE",10517,812,77.2083293714938,"Adequate supply"
"3125055","NE Kearney city, Nebraska","NE",13723,374,27.2535159950448,"Low availability"
"3128000","NE Lincoln city, Nebraska","NE",120698,4381,36.2972045932824,"Low availability"
"3134615","NE Norfolk city, Nebraska","NE",10701,550,51.3970656947949,"Adequate supply"
"3135000","NE North Platte city, Nebraska","NE",10119,495,48.9178772605989,"Low availability"
"3137000","NE Omaha city, Nebraska","NE",199926,6991,34.9679381371107,"Low availability"
"3209700","NV Carson City, Nevada","NV",23652,894,37.7980720446474,"Low availability"
"3223770","NV Enterprise CDP, Nevada","NV",82039,525,6.39939540950036,"Severe desert"
"3231900","NV Henderson city, Nevada","NV",127507,998,7.8270212615778,"Severe desert"
"3240000","NV Las Vegas city, Nevada","NV",244429,5494,22.4768746752636,"Moderate desert"
"3251800","NV North Las Vegas city, Nevada","NV",85814,2358,27.4780338872445,"Low availability"
"3253800","NV Pahrump CDP, Nevada","NV",18691,406,21.7216842330533,"Moderate desert"
"3254600","NV Paradise CDP, Nevada","NV",76326,1556,20.3862379791945,"Moderate desert"
"3260600","NV Reno city, Nevada","NV",112061,3772,33.6602386200373,"Low availability"
"3268400","NV Sparks city, Nevada","NV",41331,642,15.5331349350367,"Moderate desert"
"3268585","NV Spring Valley CDP, Nevada","NV",87275,695,7.96333428816958,"Severe desert"
"3270900","NV Summerlin South CDP, Nevada","NV",12968,8,0.616903146206046,"Severe desert"
"3271400","NV Sunrise Manor CDP, Nevada","NV",64328,1834,28.5101355552792,"Low availability"
"3283800","NV Whitney CDP, Nevada","NV",16209,476,29.3664013819483,"Low availability"
"3284600","NV Winchester CDP, Nevada","NV",14436,459,31.7955112219451,"Low availability"
"3314200","NH Concord city, New Hampshire","NH",18189,928,51.0198471603717,"Adequate supply"
"3318820","NH Dover city, New Hampshire","NH",15000,756,50.4,"Adequate supply"
"3345140","NH Manchester city, New Hampshire","NH",49546,3205,64.6873612400597,"Adequate supply"
"3350260","NH Nashua city, New Hampshire","NH",36907,2020,54.732164630016,"Adequate supply"
"3362900","NH Portsmouth city, New Hampshire","NH",10556,431,40.829859795377,"Low availability"
"3365140","NH Rochester city, New Hampshire","NH",13822,686,49.6310230068008,"Low availability"
"3402080","NJ Atlantic City city, New Jersey","NJ",16527,3539,214.134446663036,"Adequate supply"
"3403580","NJ Bayonne city, New Jersey","NJ",28325,1057,37.3168578993822,"Low availability"
"3410000","NJ Camden city, New Jersey","NJ",24697,4992,202.129813337652,"Adequate supply"
"3413570","NJ Cliffside Park borough, New Jersey","NJ",10615,743,69.9952896844088,"Adequate supply"
"3413690","NJ Clifton city, New Jersey","NJ",32897,876,26.6285679545247,"Low availability"
"3419390","NJ East Orange city, New Jersey","NJ",28188,4402,156.16574428835,"Adequate supply"
"3421000","NJ Elizabeth city, New Jersey","NJ",45932,2150,46.8083253505182,"Low availability"
"3421480","NJ Englewood city, New Jersey","NJ",11258,970,86.1609522117605,"Adequate supply"
"3422470","NJ Fair Lawn borough, New Jersey","NJ",12150,201,16.5432098765432,"Moderate desert"
"3424420","NJ Fort Lee borough, New Jersey","NJ",18531,957,51.6431924882629,"Adequate supply"
"3425770","NJ Garfield city, New Jersey","NJ",11541,412,35.6988129278225,"Low availability"
"3428680","NJ Hackensack city, New Jersey","NJ",20305,1564,77.0253632110318,"Adequate supply"
"3432250","NJ Hoboken city, New Jersey","NJ",27654,1618,58.5087148332972,"Adequate supply"
"3436000","NJ Jersey City city, New Jersey","NJ",123132,10351,84.0642562453302,"Adequate supply"
"3436510","NJ Kearny town, New Jersey","NJ",14756,76,5.15044727568447,"Severe desert"
"3438580","NJ Lakewood CDP, New Jersey","NJ",13968,1829,130.9421534937,"Adequate supply"
"3440350","NJ Linden city, New Jersey","NJ",15290,574,37.5408763897972,"Low availability"
"3441310","NJ Long Branch city, New Jersey","NJ",13052,938,71.8663806313209,"Adequate supply"
"3446680","NJ Millville city, New Jersey","NJ",11342,842,74.2373479104214,"Adequate supply"
"3451000","NJ Newark city, New Jersey","NJ",113748,17933,157.65551921792,"Adequate supply"
"3451210","NJ New Brunswick city, New Jersey","NJ",15905,1667,104.809808236404,"Adequate supply"
"3454690","NJ Old Bridge CDP, New Jersey","NJ",10573,350,33.1031873640405,"Low availability"
"3456550","NJ Passaic city, New Jersey","NJ",20434,2733,133.747675442889,"Adequate supply"
"3457000","NJ Paterson city, New Jersey","NJ",49688,5057,101.775076477218,"Adequate supply"
"3458200","NJ Perth Amboy city, New Jersey","NJ",19019,1635,85.9666649140333,"Adequate supply"
"3459190","NJ Plainfield city, New Jersey","NJ",16252,1238,76.1752399704652,"Adequate supply"
"3461530","NJ Rahway city, New Jersey","NJ",12155,516,42.4516659810777,"Low availability"
"3465790","NJ Sayreville borough, New Jersey","NJ",16853,556,32.9911588441227,"Low availability"
"3467470","NJ Sicklerville CDP, New Jersey","NJ",15551,344,22.1207639380104,"Moderate desert"
"3473110","NJ Toms River CDP, New Jersey","NJ",35347,718,20.312897841401,"Moderate desert"
"3474000","NJ Trenton city, New Jersey","NJ",32104,4189,130.482182905557,"Adequate supply"
"3474630","NJ Union City city, New Jersey","NJ",25782,1157,44.8762702660771,"Low availability"
"3476070","NJ Vineland city, New Jersey","NJ",21945,1368,62.3376623376623,"Adequate supply"
"3479040","NJ Westfield town, New Jersey","NJ",10676,207,19.3892843761709,"Moderate desert"
"3479610","NJ West New York town, New Jersey","NJ",20645,1935,93.7272947444902,"Adequate supply"
"3501780","NM Alamogordo city, New Mexico","NM",13194,160,12.1267242686069,"Moderate desert"
"3502000","NM Albuquerque city, New Mexico","NM",242117,7880,32.546248301441,"Low availability"
"3512150","NM Carlsbad city, New Mexico","NM",12452,313,25.136524253132,"Low availability"
"3516420","NM Clovis city, New Mexico","NM",14832,773,52.1170442286947,"Adequate supply"
"3525800","NM Farmington city, New Mexico","NM",16304,500,30.6673209028459,"Low availability"
"3532520","NM Hobbs city, New Mexico","NM",14077,600,42.6227179086453,"Low availability"
"3539380","NM Las Cruces city, New Mexico","NM",46661,1748,37.4616917768586,"Low availability"
"3563460","NM Rio Rancho city, New Mexico","NM",39192,343,8.75178607879159,"Severe desert"
"3564930","NM Roswell city, New Mexico","NM",17886,1208,67.5388572067539,"Adequate supply"
"3570500","NM Santa Fe city, New Mexico","NM",40701,1696,41.669737844279,"Low availability"
"3574520","NM South Valley CDP, New Mexico","NM",13093,298,22.7602535706103,"Moderate desert"
"3601000","NY Albany city, New York","NY",43745,4822,110.229740541776,"Adequate supply"
"3603078","NY Auburn city, New York","NY",11758,1266,107.671372682429,"Adequate supply"
"3604143","NY Baldwin CDP, New York","NY",10785,234,21.6968011126565,"Moderate desert"
"3606607","NY Binghamton city, New York","NY",20950,1292,61.6706443914081,"Adequate supply"
"3608257","NY Brighton CDP, New York","NY",15904,109,6.85362173038229,"Severe desert"
"3611000","NY Buffalo city, New York","NY",119548,11683,97.7264362431827,"Adequate supply"
"3615000","NY Cheektowaga CDP, New York","NY",34219,1084,31.6783073730968,"Low availability"
"3617530","NY Commack CDP, New York","NY",11578,12,1.03644843669027,"Severe desert"
"3618157","NY Coram CDP, New York","NY",15464,489,31.6218313502328,"Low availability"
"3622502","NY East Meadow CDP, New York","NY",11727,120,10.2327961115375,"Moderate desert"
"3624229","NY Elmira city, New York","NY",10577,1178,111.373735463742,"Adequate supply"
"3627485","NY Freeport village, New York","NY",13967,707,50.619316961409,"Adequate supply"
"3629113","NY Glen Cove city, New York","NY",10603,649,61.2090917664812,"Adequate supply"
"3633139","NY Hempstead village, New York","NY",17304,2443,141.181229773463,"Adequate supply"
"3634374","NY Hicksville CDP, New York","NY",13440,19,1.41369047619048,"Severe desert"
"3637044","NY Huntington Station CDP, New York","NY",11056,541,48.9327062228654,"Low availability"
"3637737","NY Irondequoit CDP, New York","NY",22368,867,38.7607296137339,"Low availability"
"3638077","NY Ithaca city, New York","NY",13842,834,60.2514087559601,"Adequate supply"
"3638264","NY Jamestown city, New York","NY",12531,1049,83.7123932647035,"Adequate supply"
"3642081","NY Levittown CDP, New York","NY",16992,17,1.00047080979284,"Severe desert"
"3643335","NY Long Beach city, New York","NY",14790,529,35.7674104124408,"Low availability"
"3647042","NY Middletown city, New York","NY",10182,779,76.5075623649578,"Adequate supply"
"3649121","NY Mount Vernon city, New York","NY",29041,2800,96.4154126924004,"Adequate supply"
"3650034","NY Newburgh city, New York","NY",10335,1090,105.466860183841,"Adequate supply"
"3650100","NY New City CDP, New York","NY",10603,112,10.5630481939074,"Moderate desert"
"3650617","NY New Rochelle city, New York","NY",30883,2655,85.969627303047,"Adequate supply"
"3651000","NY New York city, New York","NY",3313316,228922,69.0915083257981,"Adequate supply"
"3651055","NY Niagara Falls city, New York","NY",22627,1594,70.446811331595,"Adequate supply"
"3653682","NY North Tonawanda city, New York","NY",13934,864,62.0066025549017,"Adequate supply"
"3654441","NY Oceanside CDP, New York","NY",10887,125,11.4815835400018,"Moderate desert"
"3656979","NY Peekskill city, New York","NY",10806,1053,97.4458634092171,"Adequate supply"
"3659223","NY Port Chester village, New York","NY",10437,315,30.1810865191147,"Low availability"
"3659641","NY Poughkeepsie city, New York","NY",13442,1996,148.489808064276,"Adequate supply"
"3663000","NY Rochester city, New York","NY",92228,9044,98.0613262783536,"Adequate supply"
"3663264","NY Rockville Centre village, New York","NY",10010,716,71.5284715284715,"Adequate supply"
"3663418","NY Rome city, New York","NY",13859,1245,89.8333213074536,"Adequate supply"
"3665255","NY Saratoga Springs city, New York","NY",13077,671,51.3114628737478,"Adequate supply"
"3665508","NY Schenectady city, New York","NY",28769,2265,78.7305780527651,"Adequate supply"
"3673000","NY Syracuse city, New York","NY",59286,5791,97.6790473298924,"Adequate supply"
"3675021","NY Tonawanda Town CDP, New York","NY",26761,829,30.9779156234819,"Low availability"
"3675484","NY Troy city, New York","NY",21323,2718,127.467992308775,"Adequate supply"
"3676540","NY Utica city, New York","NY",25004,2629,105.143177091665,"Adequate supply"
"3676705","NY Valley Stream village, New York","NY",12248,283,23.1058131939909,"Moderate desert"
"3678608","NY Watertown city, New York","NY",11494,1331,115.799547590047,"Adequate supply"
"3679246","NY West Babylon CDP, New York","NY",13826,292,21.1196296832056,"Moderate desert"
"3680907","NY West Seneca CDP, New York","NY",20255,290,14.3174524808689,"Moderate desert"
"3681677","NY White Plains city, New York","NY",24364,1273,52.2492201608931,"Adequate supply"
"3684000","NY Yonkers city, New York","NY",80550,9803,121.700806952204,"Adequate supply"
"3701520","NC Apex town, North Carolina","NC",23873,66,2.76462949775897,"Severe desert"
"3702080","NC Asheboro city, North Carolina","NC",11538,775,67.1693534408043,"Adequate supply"
"3702140","NC Asheville city, North Carolina","NC",38049,3150,82.7879839154774,"Adequate supply"
"3709060","NC Burlington city, North Carolina","NC",24713,1451,58.7140371464412,"Adequate supply"
"3710740","NC Cary town, North Carolina","NC",67964,212,3.11929845212171,"Severe desert"
"3711800","NC Chapel Hill town, North Carolina","NC",20712,257,12.4082657396678,"Moderate desert"
"3712000","NC Charlotte city, North Carolina","NC",361100,9972,27.6156189421213,"Low availability"
"3712860","NC Clayton town, North Carolina","NC",10341,114,11.0240789091964,"Moderate desert"
"3714100","NC Concord city, North Carolina","NC",37047,394,10.6351391475693,"Moderate desert"
"3714700","NC Cornelius town, North Carolina","NC",13618,43,3.1575855485387,"Severe desert"
"3719000","NC Durham city, North Carolina","NC",123318,4384,35.5503657211437,"Low availability"
"3722920","NC Fayetteville city, North Carolina","NC",81499,2635,32.3316850513503,"Low availability"
"3725300","NC Fuquay-Varina town, North Carolina","NC",13477,184,13.6528901090747,"Moderate desert"
"3725480","NC Garner town, North Carolina","NC",12937,132,10.2032928808843,"Moderate desert"
"3725580","NC Gastonia city, North Carolina","NC",31707,1851,58.3782760904532,"Adequate supply"
"3726880","NC Goldsboro city, North Carolina","NC",14698,712,48.4419648931827,"Low availability"
"3728000","NC Greensboro city, North Carolina","NC",121189,6051,49.9302741998036,"Low availability"
"3728080","NC Greenville city, North Carolina","NC",39424,1259,31.934862012987,"Low availability"
"3731060","NC Hickory city, North Carolina","NC",17309,1291,74.5854757640534,"Adequate supply"
"3731400","NC High Point city, North Carolina","NC",45043,2509,55.7023288857314,"Adequate supply"
"3732260","NC Holly Springs town, North Carolina","NC",14415,100,6.93721817551162,"Severe desert"
"3733120","NC Huntersville town, North Carolina","NC",23704,86,3.62807964900439,"Severe desert"
"3733560","NC Indian Trail town, North Carolina","NC",13496,71,5.26081802015412,"Severe desert"
"3734200","NC Jacksonville city, North Carolina","NC",22808,833,36.5222728867064,"Low availability"
"3735200","NC Kannapolis city, North Carolina","NC",20908,550,26.3057202984504,"Low availability"
"3735600","NC Kernersville town, North Carolina","NC",12074,189,15.6534702666888,"Moderate desert"
"3737680","NC Leland town, North Carolina","NC",11258,63,5.59602060756795,"Severe desert"
"3741960","NC Matthews town, North Carolina","NC",11260,12,1.06571936056838,"Severe desert"
"3743480","NC Mint Hill town, North Carolina","NC",10194,7,0.686678438297037,"Severe desert"
"3743920","NC Monroe city, North Carolina","NC",12081,560,46.3537786607069,"Low availability"
"3744220","NC Mooresville town, North Carolina","NC",20100,201,10,"Moderate desert"
"3744520","NC Morrisville town, North Carolina","NC",11492,6,0.522102332057083,"Severe desert"
"3746340","NC New Bern city, North Carolina","NC",14345,1132,78.9125130707564,"Adequate supply"
"3755000","NC Raleigh city, North Carolina","NC",196924,4150,21.0741199650627,"Moderate desert"
"3757500","NC Rocky Mount city, North Carolina","NC",23159,1238,53.4565395742476,"Adequate supply"
"3758860","NC Salisbury city, North Carolina","NC",13604,1479,108.718024110556,"Adequate supply"
"3759280","NC Sanford city, North Carolina","NC",11237,595,52.9500756429652,"Adequate supply"
"3764740","NC Statesville city, North Carolina","NC",11685,681,58.2798459563543,"Adequate supply"
"3767420","NC Thomasville city, North Carolina","NC",11049,329,29.7764503574984,"Low availability"
"3770540","NC Wake Forest town, North Carolina","NC",17863,107,5.99003526843195,"Severe desert"
"3774440","NC Wilmington city, North Carolina","NC",55145,2369,42.9594704868982,"Low availability"
"3774540","NC Wilson city, North Carolina","NC",19967,1026,51.3847848950769,"Adequate supply"
"3775000","NC Winston-Salem city, North Carolina","NC",100278,5807,57.9090129440156,"Adequate supply"
"3807200","ND Bismarck city, North Dakota","ND",32208,1389,43.1259314456036,"Low availability"
"3819620","ND Dickinson city, North Dakota","ND",10270,605,58.9094449853944,"Adequate supply"
"3825700","ND Fargo city, North Dakota","ND",58629,2449,41.7711371505569,"Low availability"
"3832060","ND Grand Forks city, North Dakota","ND",25894,2217,85.6182899513401,"Adequate supply"
"3849900","ND Mandan city, North Dakota","ND",10030,620,61.814556331007,"Adequate supply"
"3853380","ND Minot city, North Dakota","ND",21080,1081,51.280834914611,"Adequate supply"
"3884780","ND West Fargo city, North Dakota","ND",15547,338,21.7405287193671,"Moderate desert"
"3886220","ND Williston city, North Dakota","ND",11216,213,18.990727532097,"Moderate desert"
"3901000","OH Akron city, Ohio","OH",83854,7470,89.0834068738522,"Adequate supply"
"3903184","OH Austintown CDP, Ohio","OH",14437,513,35.533698136732,"Low availability"
"3903464","OH Avon Lake city, Ohio","OH",10471,154,14.7072867920924,"Moderate desert"
"3903828","OH Barberton city, Ohio","OH",10945,369,33.7140246687985,"Low availability"
"3904720","OH Beavercreek city, Ohio","OH",19097,58,3.03712625019637,"Severe desert"
"3907972","OH Bowling Green city, Ohio","OH",12083,493,40.801125548291,"Low availability"
"3909680","OH Brunswick city, Ohio","OH",14482,413,28.5181604750725,"Low availability"
"3912000","OH Canton city, Ohio","OH",29942,2787,93.0799545788525,"Adequate supply"
"3913190","OH Centerville city, Ohio","OH",11778,277,23.5184241806758,"Moderate desert"
"3915000","OH Cincinnati city, Ohio","OH",142810,16009,112.099992997689,"Adequate supply"
"3916000","OH Cleveland city, Ohio","OH",168652,21943,130.108151696986,"Adequate supply"
"3916014","OH Cleveland Heights city, Ohio","OH",19669,1439,73.1608114291525,"Adequate supply"
"3918000","OH Columbus city, Ohio","OH",386581,20375,52.7056425432186,"Adequate supply"
"3919778","OH Cuyahoga Falls city, Ohio","OH",23210,731,31.4950452391211,"Low availability"
"3921000","OH Dayton city, Ohio","OH",57953,5585,96.3711973495764,"Adequate supply"
"3921434","OH Delaware city, Ohio","OH",16397,640,39.0315301579557,"Low availability"
"3922694","OH Dublin city, Ohio","OH",17797,67,3.76467944035512,"Severe desert"
"3925256","OH Elyria city, Ohio","OH",23016,1451,63.0431004518596,"Adequate supply"
"3925704","OH Euclid city, Ohio","OH",22489,2281,101.427364489306,"Adequate supply"
"3925914","OH Fairborn city, Ohio","OH",15893,943,59.3342981186686,"Adequate supply"
"3925970","OH Fairfield city, Ohio","OH",18293,90,4.91991472147816,"Severe desert"
"3927048","OH Findlay city, Ohio","OH",18082,924,51.1005419754452,"Adequate supply"
"3929106","OH Gahanna city, Ohio","OH",14460,207,14.3153526970954,"Moderate desert"
"3929428","OH Garfield Heights city, Ohio","OH",11906,759,63.7493700655132,"Adequate supply"
"3931860","OH Green city, Ohio","OH",10799,235,21.7612741920548,"Moderate desert"
"3932592","OH Grove City city, Ohio","OH",17135,218,12.7224978114969,"Moderate desert"
"3933012","OH Hamilton city, Ohio","OH",24729,1311,53.014679121679,"Adequate supply"
"3935476","OH Hilliard city, Ohio","OH",13842,97,7.00765785291143,"Severe desert"
"3936610","OH Huber Heights city, Ohio","OH",17567,227,12.921955940115,"Moderate desert"
"3939872","OH Kent city, Ohio","OH",10180,1136,111.591355599214,"Adequate supply"
"3940040","OH Kettering city, Ohio","OH",26192,452,17.2571777642028,"Moderate desert"
"3941664","OH Lakewood city, Ohio","OH",26569,712,26.7981482178479,"Low availability"
"3941720","OH Lancaster city, Ohio","OH",16758,1251,74.6509129967777,"Adequate supply"
"3943554","OH Lima city, Ohio","OH",13985,1668,119.270647121916,"Adequate supply"
"3944856","OH Lorain city, Ohio","OH",27180,2695,99.1537895511405,"Adequate supply"
"3947138","OH Mansfield city, Ohio","OH",19129,1908,99.7438444246955,"Adequate supply"
"3947754","OH Marion city, Ohio","OH",12366,883,71.4054666019731,"Adequate supply"
"3948188","OH Mason city, Ohio","OH",13012,101,7.76206578542884,"Severe desert"
"3948244","OH Massillon city, Ohio","OH",13882,399,28.7422561590549,"Low availability"
"3948482","OH Mayfield Heights city, Ohio","OH",10007,569,56.8601978614969,"Adequate supply"
"3948790","OH Medina city, Ohio","OH",10727,520,48.475808707001,"Low availability"
"3949056","OH Mentor city, Ohio","OH",20034,86,4.29270240590995,"Severe desert"
"3949840","OH Middletown city, Ohio","OH",20861,1603,76.8419538852404,"Adequate supply"
"3954040","OH Newark city, Ohio","OH",20587,1569,76.2131442172245,"Adequate supply"
"3956882","OH North Olmsted city, Ohio","OH",13410,22,1.64056674123788,"Severe desert"
